dataset,method,fold,experiment_seed,seed,n_train,n_validation,epochs,batch_size,learning_rate,model_training_time,device,initial_training_loss,final_training_loss,training_loss_change,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,n_features,feature_extraction_time,classifier_training_time,extractor_train_time,extractor_train_fitness,program,train_precision,train_recall,validation_precision,validation_recall
STL10,eoh,5,42,46,10400,2600,,,,,,,,,0.3659615384615384,0.3659615384615384,0.3352114735651992,0.3352114735651992,0.3703846153846153,0.3703846153846153,0.3355940147116132,0.3355940147116132,8.0,589.0678678000004,2.02503969999998,582.9519561999987,0.63029,"import numpy as np

def extract_features(image: np.ndarray) -> np.ndarray:
    image = np.asarray(image, dtype=float)

    if image.ndim != 3 or image.shape[2] != 3:
        raise ValueError(""Expected RGB image with shape (height, width, 3)."")

    h, w, _ = image.shape

    red = image[..., 0]
    green = image[..., 1]
    blue = image[..., 2]
    intensity = np.mean(image, axis=2)

    # Central region (different crop than before)
    centre = intensity[
        int(0.20 * h):int(0.85 * h),
        int(0.20 * w):int(0.80 * w)
    ]

    # Horizontal and vertical gradients
    dx = np.diff(intensity, axis=1)
    dy = np.diff(intensity, axis=0)

    # Colour saturation (max-min per pixel)
    colour_range = np.max(image, axis=2) - np.min(image, axis=2)

    # Central vs peripheral luminance contrast (peripheral = outside centre)
    mask = np.zeros_like(intensity, dtype=bool)
    mask[int(0.20 * h):int(0.85 * h), int(0.20 * w):int(0.80 * w)] = True
    peripheral = intensity[~mask]
    centre_peripheral_contrast = np.mean(centre) - np.mean(peripheral)

    # Gradient energy ratio (horizontal / (horizontal + vertical + eps))
    h_energy = np.mean(dx ** 2)
    v_energy = np.mean(dy ** 2)
    gradient_ratio = h_energy / (h_energy + v_energy + 1e-12)

    # Saturation spread (std of colour range)
    saturation_spread = np.std(colour_range)

    return np.array(
        [
            np.median(red),
            np.median(green),
            np.median(blue),
            np.std(intensity),
            centre_peripheral_contrast,
            gradient_ratio,
            np.mean(np.abs(dx)) - np.mean(np.abs(dy)),
            saturation_spread,
        ],
        dtype=float,
    )",,,,
STL10,eoh,1,43,43,10400,2600,,,,,,,,,0.3853846153846154,0.3853846153846153,0.3545393323926716,0.3545393323926717,0.3819230769230769,0.3819230769230769,0.3415908293394079,0.3415908293394079,8.0,922.4745006999984,6.058912099997542,918.2514469000016,0.6101,"import numpy as np

def extract_features(image: np.ndarray) -> np.ndarray:
    image = np.asarray(image, dtype=float)

    if image.ndim != 3 or image.shape[2] != 3:
        raise ValueError(""Expected RGB image with shape (height, width, 3)."")

    h, w, _ = image.shape

    red = image[..., 0]
    green = image[..., 1]
    blue = image[..., 2]
    intensity = np.mean(image, axis=2)

    # Smaller central crop focusing on core object
    centre = intensity[
        int(0.30 * h):int(0.70 * h),
        int(0.30 * w):int(0.70 * w)
    ]

    # Edge magnitudes from intensity
    dx = np.diff(intensity, axis=1)
    dy = np.diff(intensity, axis=0)
    edge_mag = np.sqrt(dx[:-1, :] ** 2 + dy[:, :-1] ** 2)

    # Color saturation and red-green contrast
    sat = np.max(image, axis=2) - np.min(image, axis=2)
    rg_contrast = np.mean(red) - np.mean(green)

    # Normalized vertical gradient energy (relative to horizontal)
    grad_energy_ratio = np.mean(dy ** 2) / (np.mean(dx ** 2) + 1e-8)

    return np.array(
        [
            np.mean(centre),                      # central intensity
            np.std(intensity) / (np.mean(intensity) + 1e-8),  # normalized spread
            np.mean(np.abs(dx)),                  # horizontal gradient
            np.mean(np.abs(dy)),                  # vertical gradient
            np.std(edge_mag),                     # texture variance
            np.mean(sat) - np.std(sat),           # colorfulness measure
            rg_contrast,                          # red-green balance
            grad_energy_ratio,                    # directional gradient ratio
        ],
        dtype=float,
    )",,,,
STL10,eoh,2,43,44,10400,2600,,,,,,,,,0.36625,0.36625,0.3383987816073506,0.3383987816073506,0.3696153846153846,0.3696153846153845,0.3418924903184095,0.3418924903184094,8.0,642.9677837999989,3.5497238999996625,638.7362012000012,0.62548,"import numpy as np

def extract_features(image: np.ndarray) -> np.ndarray:
    image = np.asarray(image, dtype=float)

    if image.ndim != 3 or image.shape[2] != 3:
        raise ValueError(""Expected RGB image with shape (height, width, 3)."")

    h, w, _ = image.shape

    red = image[..., 0]
    green = image[..., 1]
    blue = image[..., 2]
    intensity = np.mean(image, axis=2)

    # Different regional sampling: central and border bands
    central = intensity[
        int(0.35 * h):int(0.65 * h),
        int(0.35 * w):int(0.65 * w)
    ]
    border = np.concatenate([
        intensity[:int(0.15*h), :].ravel(),
        intensity[-int(0.15*h):, :].ravel(),
        intensity[int(0.15*h):-int(0.15*h), :int(0.15*w)].ravel(),
        intensity[int(0.15*h):-int(0.15*h), -int(0.15*w):].ravel()
    ])

    # Channel contrasts (red vs green, blue vs green)
    rg_diff = red - green
    bg_diff = blue - green

    # Saturation: max-min per pixel normalized by intensity (avoid div by zero)
    maxc = np.max(image, axis=2)
    minc = np.min(image, axis=2)
    denominator = np.maximum(intensity, 1e-10)
    saturation = (maxc - minc) / denominator

    # Local edge diversity: standard deviation of gradient magnitudes
    dx = np.diff(intensity, axis=1)
    dy = np.diff(intensity, axis=0)
    grad_mag = np.sqrt((dx[:-1, :]**2 + dy[:, :-1]**2) / 2.0)
    edge_diversity = np.std(grad_mag)

    # Features:
    # 1. Red-green contrast mean
    # 2. Blue-green contrast mean
    # 3. Mean saturation
    # 4. Central vs border intensity ratio (offset)
    # 5. Horizontal gradient mean
    # 6. Vertical gradient mean
    # 7. Edge magnitude standard deviation (diversity)
    # 8. Overall intensity standard deviation

    return np.array([
        np.mean(rg_diff),
        np.mean(bg_diff),
        np.mean(saturation),
        np.mean(central) - np.mean(border),
        np.mean(np.abs(dx)),
        np.mean(np.abs(dy)),
        edge_diversity,
        np.std(intensity)
    ], dtype=float)",,,,
STL10,eoh,3,43,45,10400,2600,,,,,,,,,0.3617307692307692,0.3617307692307693,0.327522411632997,0.327522411632997,0.3484615384615385,0.3484615384615385,0.317886783244244,0.3178867832442441,8.0,456.95850359999895,2.318473600000289,451.7788827000004,0.64567,"import numpy as np

def extract_features(image: np.ndarray) -> np.ndarray:
    image = np.asarray(image, dtype=float)

    if image.ndim != 3 or image.shape[2] != 3:
        raise ValueError(""Expected RGB image with shape (height, width, 3)."")

    h, w, _ = image.shape

    red = image[..., 0]
    green = image[..., 1]
    blue = image[..., 2]
    intensity = np.mean(image, axis=2)

    centre = intensity[
        int(0.20 * h):int(0.85 * h),
        int(0.20 * w):int(0.80 * w)
    ]

    dx = np.diff(intensity, axis=1)
    dy = np.diff(intensity, axis=0)
    colour_range = np.max(image, axis=2) - np.min(image, axis=2)

    return np.array(
        [
            np.mean(red),
            np.mean(green),
            np.mean(blue),
            np.std(intensity),
            np.mean(centre) - np.mean(intensity),
            np.mean(np.abs(dx)),
            np.mean(np.abs(dy)),
            np.mean(colour_range),
        ],
        dtype=float,
    )",,,,
STL10,eoh,4,43,46,10400,2600,,,,,,,,,0.358076923076923,0.358076923076923,0.3221042688015972,0.3221042688015971,0.3573076923076923,0.3573076923076923,0.3219451035319413,0.3219451035319412,8.0,619.6419709000002,2.2770201999992423,615.0745321000031,0.64663,"import numpy as np

def extract_features(image: np.ndarray) -> np.ndarray:
    image = np.asarray(image, dtype=float)

    if image.ndim != 3 or image.shape[2] != 3:
        raise ValueError(""Expected RGB image with shape (height, width, 3)."")

    h, w, _ = image.shape

    red = image[..., 0]
    green = image[..., 1]
    blue = image[..., 2]
    intensity = np.mean(image, axis=2)

    # Define central region (20% to 80% of width, 25% to 75% of height for asymmetry)
    top = int(0.25 * h)
    bottom = int(0.75 * h)
    left = int(0.20 * w)
    right = int(0.80 * w)
    centre = intensity[top:bottom, left:right]

    # Horizontal and vertical gradient magnitudes
    dx = np.diff(intensity, axis=1)
    dy = np.diff(intensity, axis=0)

    # Colour spread (max-min across RGB)
    colour_range = np.max(image, axis=2) - np.min(image, axis=2)

    # Colour contrast: red vs blue ratio
    red_blue_contrast = np.mean(red) - np.mean(blue)

    # Centre vs outer intensity difference (outer = total minus centre)
    centre_mean = np.mean(centre)
    total_mean = np.mean(intensity)
    # Avoid double counting centre in outer region
    centre_area = centre.size
    total_area = h * w
    outer_mean = (total_mean * total_area - centre_mean * centre_area) / (total_area - centre_area)
    centre_outer_diff = centre_mean - outer_mean

    # Vertical symmetry: mean absolute difference between top and bottom halves
    half_h = h // 2
    top_half = intensity[:half_h, :]
    bottom_half = intensity[h - half_h:, :]  # take same height for comparison
    if top_half.shape[0] != bottom_half.shape[0]:
        bottom_half = bottom_half[:top_half.shape[0], :]
    symmetry_diff = np.mean(np.abs(top_half - bottom_half))

    # Colour saturation (mean of colour_range normalized by intensity, avoid division by zero)
    eps = 1e-10
    saturation = np.mean(colour_range / (intensity + eps))

    return np.array(
        [
            np.mean(red),
            np.mean(green),
            np.mean(blue),
            np.std(intensity),
            centre_outer_diff,
            np.mean(np.abs(dx)),
            np.mean(np.abs(dy)),
            saturation,
        ],
        dtype=float,
    )",,,,
STL10,eoh,5,43,47,10400,2600,,,,,,,,,0.3604807692307692,0.3604807692307692,0.3281925841598334,0.3281925841598334,0.3623076923076923,0.3623076923076923,0.3302760063213202,0.3302760063213202,8.0,720.5635480000019,2.4483197999979893,716.2427318000009,0.64279,"import numpy as np

def extract_features(image: np.ndarray) -> np.ndarray:
    image = np.asarray(image, dtype=float)

    if image.ndim != 3 or image.shape[2] != 3:
        raise ValueError(""Expected RGB image with shape (height, width, 3)."")

    h, w, _ = image.shape

    red = image[..., 0]
    green = image[..., 1]
    blue = image[..., 2]
    intensity = np.mean(image, axis=2)

    centre = intensity[
        int(0.20 * h):int(0.85 * h),
        int(0.20 * w):int(0.80 * w)
    ]

    dx = np.diff(intensity, axis=1)
    dy = np.diff(intensity, axis=0)
    colour_range = np.max(image, axis=2) - np.min(image, axis=2)

    return np.array(
        [
            np.mean(red),
            np.mean(green),
            np.mean(blue),
            np.std(intensity),
            np.mean(centre) - np.mean(intensity),
            np.mean(np.abs(dx)),
            np.mean(np.abs(dy)),
            np.mean(colour_range),
        ],
        dtype=float,
    )",,,,
STL10,gp_modified,1,42,42,10400,2600,,,,,,,,,0.790673076923077,0.790673076923077,0.7886507008142492,0.788650700814249,0.5715384615384616,0.5715384615384616,0.566878613217854,0.5668786132178539,792.0,5163.940471000038,375.463612700114,5068.590683460236,58.08,"FC4(DIF(Image), uLBP_R(Lap_R(SobelY_R(GauD_R(RegionR(Image, 12, 34, 8, 11), 2, 0, 2)))), uLBP(Image), SIFT(Image))",,,,
STL10,gp_modified,2,42,43,10400,2600,,,,,,,,,0.7303846153846154,0.7303846153846154,0.7269873373930976,0.7269873373930976,0.5803846153846154,0.5803846153846154,0.5741749708591282,0.5741749708591283,660.0,5010.868484799983,338.1461306998972,4925.166304349899,59.47,"FC4(RIF(Image), DIF(Image), Hist_R(Max_R(Sobel_R(Sobel_R(RegionR(Image, 10, 29, 19, 21))))), SIFT(Image))",,,,
STL10,gp_modified,3,42,44,10400,2600,,,,,,,,,0.7643269230769231,0.764326923076923,0.761940622206715,0.761940622206715,0.5607692307692308,0.5607692307692308,0.5572212599599584,0.5572212599599584,783.0,5688.939862600062,405.5904266000725,5574.673874139786,56.68,"FC4(Hist_R(RegionR(Image, 60, 10, 51, 3)), RIF(Med(Gau(Image, 1))), uLBP(Mean(Image)), SIFT(Gau(Image, 1)))",,,,
STL10,gp_modified,4,42,45,10400,2600,,,,,,,,,0.6752884615384616,0.6752884615384614,0.6714990275449834,0.6714990275449835,0.5096153846153846,0.5096153846153846,0.5048741085738851,0.5048741085738851,591.0,3076.611480999971,419.1069897999987,3007.0696415901184,52.42,"FC3(SIFT_R(Mean_R(LoG2_R(Med_R(RegionS(LoG2(Image), 35, 21, 58))))), RIF(Image), uLBP(Image))",,,,
STL10,gp_modified,5,42,46,10400,2600,,,,,,,,,0.7198076923076923,0.7198076923076923,0.7175032069175794,0.7175032069175796,0.5053846153846154,0.5053846153846153,0.502776940247532,0.502776940247532,834.0,3879.9504495,499.6808186999988,3811.832238435745,50.03,"FC4(HOG_R(GauD_R(Gau_R(Lap_R(Med_R(Med_R(SobelY_R(SobelY_R(Lap_R(RegionR(LoG2(Image), 45, 59, 56, 45))))))), 3), 2, 1, 0)), SIFT_R(RegionR(Min(Image), 11, 19, 38, 23)), uLBP(Image), Hist(Image))",,,,
STL10,gp_modified,1,43,43,10400,2600,,,,,,,,,0.7099038461538462,0.709903846153846,0.705476698250515,0.705476698250515,0.605,0.605,0.595302816890359,0.595302816890359,852.0,5108.310744799906,523.7997119999491,4968.040376424789,59.13,"FC4(RIF(Image), DIF(Image), SIFT(Image), SIFT(Image))",,,,
STL10,gp_modified,2,43,44,10400,2600,,,,,,,,,0.7679807692307692,0.7679807692307692,0.765298983236225,0.7652989832362251,0.5546153846153846,0.5546153846153847,0.551832584797764,0.551832584797764,783.0,4646.513694900088,482.3449364998378,4505.934636354446,58.03,"FC4(Hist_R(RegionR(Image, 10, 10, 51, 3)), RIF(Mean(Image)), uLBP(Mean(Image)), SIFT(Gau(Image, 1)))",,,,
STL10,gp_modified,3,43,45,10400,2600,,,,,,,,,0.6220192307692308,0.6220192307692307,0.6161044343204418,0.6161044343204418,0.558076923076923,0.5580769230769231,0.5492036437874553,0.5492036437874553,261.0,2693.153205899988,222.54339760006405,2651.0084505081177,54.74,"FC3(DIF(Image), RIF(Image), uLBP(Image))",,,,
STL10,gp_modified,4,43,46,10400,2600,,,,,,,,,0.7685576923076923,0.7685576923076923,0.7670490645448758,0.7670490645448758,0.4957692307692308,0.4957692307692308,0.4935452312191279,0.4935452312191279,915.0,3804.600755200023,467.6787320000585,3726.962732553482,53.3,"FC4(HOG_R(GauD_R(Gau_R(Lap_R(Med_R(Med_R(SobelY_R(SobelY_R(Lap_R(RegionR(LoG2(Image), 32, 59, 56, 19))))))), 3), 2, 1, 0)), SIFT_R(RegionR(Min(Image), 11, 19, 38, 45)), uLBP(Image), Hist(Image))",,,,
STL10,gp_modified,5,43,47,10400,2600,,,,,,,,,0.7400961538461538,0.7400961538461539,0.7369043522562945,0.7369043522562945,0.6023076923076923,0.6023076923076924,0.5975294406672805,0.5975294406672806,738.0,4471.924496100051,420.8468200999778,4374.541417837143,60.36,"FC3(uLBP(Image), SIFT(Image), uLBP(Image))",,,,
STL10,gp_original,1,42,42,10400,2600,,,,,,,,,0.6793269230769231,0.679326923076923,0.674221047114447,0.6742210471144469,0.5865384615384616,0.5865384615384615,0.5797768979607185,0.5797768979607185,438.0,4832.160686200019,305.68744430015795,4768.777345180512,56.6,"FC2(DIF(Image), SIFT(Image))",,,,
STL10,gp_original,2,42,43,10400,2600,,,,,,,,,0.8220192307692308,0.8220192307692308,0.8206450462226555,0.8206450462226554,0.4757692307692308,0.4757692307692308,0.4701079609286197,0.4701079609286196,1536.0,8108.409068299923,714.3324953999836,7952.8434846401215,51.82,"FC4(SIFT_R(Med_R(Sobel_R(Med_R(Min_R(Med_R(RegionS(Image, 17, 33, 54))))))), SIFT(Image), SIFT_R(Min_R(LoG2_R(RegionS(LoG1(Image), 38, 36, 24)))), SIFT_R(Med_R(Sobel_R(Med_R(Min_R(Med_R(RegionS(Image, 17, 33, 54))))))))",,,,
STL10,gp_original,3,42,44,10400,2600,,,,,,,,,0.7408653846153846,0.7408653846153845,0.7371196371950675,0.7371196371950673,0.6,0.6,0.5936640119124669,0.5936640119124669,561.0,4293.716673999792,327.28055000002496,4216.078110218048,60.49,"FC2(uLBP(Image), SIFT(Image))",,,,
STL10,gp_original,4,42,45,10400,2600,,,,,,,,,0.7084615384615385,0.7084615384615385,0.7045747939529772,0.7045747939529772,0.5623076923076923,0.5623076923076923,0.5558150184797699,0.5558150184797698,492.0,3844.530047399923,319.01828900002874,3771.0353820323935,58.84,"FC3(DIF(Image), DIF_R(Max_R(Lap_R(Lap_R(RegionS(Image, 37, 35, 49))))), SIFT(Image))",,,,
STL10,gp_original,5,42,46,10400,2600,,,,,,,,,0.7532692307692308,0.7532692307692307,0.7498957799804049,0.7498957799804049,0.5923076923076923,0.5923076923076923,0.5886261903404375,0.5886261903404375,615.0,3835.607437700033,334.37827440002,3748.932546854019,60.79,"FC3(SIFT(Image), DIF_R(RegionR(Mean(Image), 23, 46, 23, 6)), uLBP(Image))",,,,
STL10,gp_original,1,43,43,10400,2600,,,,,,,,,0.8089423076923077,0.8089423076923078,0.8071706339771458,0.8071706339771458,0.4788461538461538,0.4788461538461538,0.4730158150644141,0.4730158150644142,1536.0,7949.453896800056,718.4536838999484,7774.17228603363,51.49,"FC4(SIFT(Image), SIFT(Image), SIFT_R(Min_R(LoG2_R(RegionS(LoG1(Image), 38, 36, 24)))), SIFT_R(Med_R(Sobel_R(Med_R(Min_R(Med_R(RegionS(Image, 17, 33, 54))))))))",,,,
STL10,gp_original,2,43,44,10400,2600,,,,,,,,,0.7375961538461538,0.7375961538461537,0.7337948381945941,0.7337948381945941,0.5926923076923077,0.5926923076923077,0.5869130121857625,0.5869130121857625,561.0,4416.021240700036,321.1422765001189,4336.006725311279,60.85,"FC2(uLBP(Image), SIFT(Image))",,,,
STL10,gp_original,3,43,45,10400,2600,,,,,,,,,0.7074038461538461,0.7074038461538461,0.7042346912390999,0.7042346912390998,0.5834615384615385,0.5834615384615385,0.5777957277519115,0.5777957277519115,492.0,3992.635226699989,336.5082447999157,3916.34370136261,58.38,"FC3(DIF(Image), DIF_R(Max_R(Lap_R(Lap_R(RegionS(Image, 35, 35, 35))))), SIFT(Image))",,,,
STL10,gp_original,4,43,46,10400,2600,,,,,,,,,0.8096153846153846,0.8096153846153846,0.8083462332684288,0.8083462332684287,0.5315384615384615,0.5315384615384616,0.5298928962550317,0.5298928962550318,960.0,4317.113690700149,441.64889509999193,4195.992322683334,58.13,"FC3(SIFT(Image), Hist(Image), SIFT(Med(GauD(Image, 3, 0, 0))))",,,,
STL10,gp_original,5,43,47,10400,2600,,,,,,,,,0.78875,0.78875,0.7869902534926914,0.7869902534926914,0.5819230769230769,0.581923076923077,0.5777454607009911,0.5777454607009912,1137.0,6475.584899200127,595.7290519000962,6376.177657842636,60.43,"FC4(Hist(Image), SIFT(Image), uLBP(Image), SIFT_R(Min_R(SobelY_R(LoG1_R(GauD_R(SobelX_R(SobelX_R(Mean_R(Mean_R(RegionS(GauD(Image, 3, 2, 1), 44, 59, 12))))), 3, 2, 2))))))",,,,
STL10,mlp,1,42,42,10400,2600,50.0,64.0,0.001,451.31246960000135,cpu,1.9951110047560472,0.5345142069229712,-1.4605967978330758,0.8099038461538461,0.8099038461538463,0.8083587315980175,0.8083587315980176,0.4280769230769231,0.4280769230769231,0.4270719086943712,0.4270719086943712,,,,,,,,,,
STL10,mlp,2,42,43,10400,2600,50.0,64.0,0.001,3013.2168200998567,cpu,1.990657341296856,0.4849917588325647,-1.5056655824642915,0.8452884615384615,0.8452884615384615,0.8441523263845024,0.8441523263845023,0.4284615384615384,0.4284615384615383,0.4248844241606616,0.4248844241606617,,,,,,,,,,
STL10,mlp,3,42,44,10400,2600,50.0,64.0,0.001,653.1260526999831,cpu,2.013689269285936,0.6115323257446289,-1.4021569435413066,0.7808653846153846,0.7808653846153846,0.7775399437362349,0.7775399437362349,0.4346153846153846,0.4346153846153847,0.4237125288821418,0.4237125288821419,,,,,,,,,,
STL10,mlp,4,42,45,10400,2600,50.0,64.0,0.001,661.5393097000197,cpu,2.0087694417513333,0.5145821445721847,-1.4941872971791486,0.8175961538461538,0.8175961538461538,0.8165262193740956,0.8165262193740955,0.4273076923076923,0.4273076923076923,0.4252878147432097,0.4252878147432097,,,,,,,,,,
STL10,mlp,5,42,46,10400,2600,50.0,64.0,0.001,423.325931499945,cpu,1.9305304292532115,0.4587035774267637,-1.4718268518264477,0.8453846153846154,0.8453846153846154,0.846576513540645,0.8465765135406451,0.4415384615384615,0.4415384615384615,0.4416391477817637,0.4416391477817638,,,,,,,,,,
STL10,mlp,1,43,43,10400,2600,50.0,64.0,0.001,432.6515647000633,cpu,1.9600229373345008,0.5184534314962533,-1.4415695058382476,0.8350961538461539,0.8350961538461539,0.8365095523173475,0.8365095523173477,0.4426923076923077,0.4426923076923077,0.4440678272361128,0.4440678272361129,,,,,,,,,,
STL10,mlp,2,43,44,10400,2600,50.0,64.0,0.001,414.12341869995,cpu,1.9834206933241625,0.4867304939490098,-1.496690199375153,0.8414423076923077,0.8414423076923077,0.8401981631303702,0.8401981631303701,0.4288461538461538,0.4288461538461538,0.4175885477084523,0.4175885477084523,,,,,,,,,,
STL10,mlp,3,43,45,10400,2600,50.0,64.0,0.001,404.8123361999169,cpu,1.983546074353732,0.5707557584689213,-1.4127903158848103,0.8370192307692308,0.8370192307692307,0.8358473270919055,0.8358473270919058,0.4307692307692308,0.4307692307692307,0.4260765493426204,0.4260765493426204,,,,,,,,,,
STL10,mlp,4,43,46,10400,2600,50.0,64.0,0.001,397.1061372999102,cpu,1.959511080521804,0.5043983032153203,-1.4551127773064834,0.8352884615384616,0.8352884615384616,0.8358560899126795,0.8358560899126797,0.4061538461538461,0.4061538461538461,0.4078200723177719,0.4078200723177719,,,,,,,,,,
STL10,mlp,5,43,47,10400,2600,50.0,64.0,0.001,416.197757099988,cpu,1.9940026378631592,0.5530419019552377,-1.4409607359079215,0.8284615384615385,0.8284615384615386,0.8282312735789297,0.8282312735789296,0.4476923076923076,0.4476923076923077,0.4466475064761386,0.4466475064761386,,,,,,,,,,
STL10,mlp,1,44,44,10400,2600,50.0,64.0,0.001,439.1591581001412,cpu,1.9882379781282864,0.6165670963434072,-1.3716708817848793,0.8150961538461539,0.8150961538461539,0.8157127537578155,0.8157127537578154,0.4407692307692307,0.4407692307692308,0.4365960304949082,0.4365960304949082,,,,,,,,,,
STL10,mlp,2,44,45,10400,2600,50.0,64.0,0.001,442.44655400002375,cpu,1.9837424615713264,0.5638569458631368,-1.4198855157081898,0.8135576923076923,0.8135576923076924,0.8091087326872868,0.8091087326872868,0.4423076923076923,0.4423076923076923,0.4380244671141697,0.4380244671141697,,,,,,,,,,
STL10,mlp,3,44,46,10400,2600,50.0,64.0,0.001,396.66396329994313,cpu,1.9888402267602772,0.4947602419669811,-1.4940799847932962,0.8396153846153847,0.8396153846153845,0.8428768114840194,0.8428768114840194,0.4384615384615384,0.4384615384615385,0.4378921900765449,0.4378921900765449,,,,,,,,,,
STL10,mlp,4,44,47,10400,2600,50.0,64.0,0.001,415.5636579000857,cpu,1.9748072000650256,0.5164696388978225,-1.4583375611672034,0.8375,0.8375,0.8365847766075009,0.8365847766075007,0.4461538461538462,0.4461538461538462,0.4427340742523961,0.442734074252396,,,,,,,,,,
STL10,mlp,5,44,48,10400,2600,50.0,64.0,0.001,417.1372491999064,cpu,1.9506720443872303,0.5366626325020424,-1.4140094118851882,0.8471153846153846,0.8471153846153845,0.8454882062692837,0.8454882062692837,0.4388461538461538,0.4388461538461539,0.4358711535323848,0.4358711535323849,,,,,,,,,,
